route_num,video_name,window_idx,window_start_sec,window_end_sec,drivable_occupancy_ratio,vru_drivable_intrusion_rate,interaction_risk_integral_itcc,enclosure_crowding_stress,green_buffer_under_congestion,exposed_vru_conflict_index,semantic_monotony_fatigue
2,CUT 3,12,12.0,15.0,0.5003610212697467,0.0,0.0,0.012493362475572834,0.4745690285441283,0.0,61.12248255754248
2,CUT 3,13,13.0,16.0,0.7249424378808631,0.0,0.0,0.019348214058795898,0.6846108285641894,0.0,73.94438137276845
2,CUT 3,14,14.0,17.0,1.3093121905092973,0.0,0.0,0.03641028109471129,1.233748993750711,0.0,8.666384678156867
2,CUT 3,15,15.0,18.0,1.706382903412456,0.0,0.0,0.048882379357088994,1.6082797730458576,0.0,25.83761881940386
2,CUT 3,16,16.0,19.0,2.6521134529634693,0.0,0.0,0.08696274809296942,2.5075335571406203,0.0,15.528766217147536
2,CUT 3,17,17.0,20.0,3.700866028716162,0.0,0.39603570201667804,0.20027578752181216,3.525671223304037,0.0,11.657644489748703
2,CUT 3,18,18.0,21.0,5.5106492660045046,0.0,1.0790783514410986,0.3979325639121335,5.267893087373989,0.0,11.605529619804946
2,CUT 3,19,19.0,22.0,24.9714016240818,0.0,0.6357641536134967,1.865048898982391,23.949487114259487,0.0,87.01792297282306
2,CUT 3,20,20.0,23.0,273.7666605178064,0.0,5.992988846529848,19.313845445457517,263.64789897207254,0.0,39.63799090851778
2,CUT 3,21,21.0,24.0,223.55169196117717,0.0,1.498247211632462,14.423438481085858,214.9721438179254,0.0,20.207237499258213
2,CUT 3,22,22.0,25.0,31.053700475738427,0.0,1.498247211632462,1.938962738161331,29.64332806475455,0.0,60.97286009078691
2,CUT 3,23,23.0,26.0,28.98011528810205,0.0,0.0,1.272116521723069,27.470860065263782,0.0,9.47120915614018
2,CUT 3,24,24.0,27.0,124.46038820428669,0.0,0.3605645841218453,2.8058426975745685,117.09992563038898,0.0,6.713755150293786
2,CUT 3,25,25.0,28.0,70.91688755501305,0.0,0.0,1.8021946914460407,66.81292665660646,0.0,44.80001518222726
2,CUT 3,26,26.0,29.0,2.7009080697644903,0.0,0.0,0.044926855178465126,2.5420436229418355,0.0,21.07023747200167
2,CUT 3,27,27.0,29.633,1.7898749097584596,0.0,0.0,0.03683785365694165,1.681150108111218,0.0,49.26255410435341
2,CUT 3,28,28.0,29.633,1.2435275546927547,0.0,0.0,0.020124283879449683,1.1621079388708224,0.0,32.14126353166044
2,CUT 3,29,29.0,29.633,0.9638465211510895,0.0,0.0,0.017447411224617106,0.8876889454707925,0.0,14.19835636277155
2,CUT 4,0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48603391123673
2,CUT 4,1,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48603391123673
2,CUT 4,2,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,19.121751561738357
2,CUT 4,3,3.0,6.0,0.00480608508034558,0.0,0.0,0.00013776750595846088,0.004532016722755496,0.0,62.643074443789494
2,CUT 4,4,4.0,7.0,0.004739696010031307,0.0,0.0,0.00013946716431344607,0.004471642954759127,0.0,84.34600400189562
2,CUT 4,5,5.0,8.0,0.004606185400944056,0.0,0.0,0.0001302259357645533,0.004355099315888472,0.0,55.41484844712381
2,CUT 4,6,6.0,9.0,0.005318935804536349,0.0,0.0,0.00013508061202883152,0.005001138624478853,0.0,50.12667210198792
2,CUT 4,7,7.0,10.0,0.014301795062060816,0.0,0.700902497632374,0.0003531655204992292,0.013318213005066451,0.0,41.88534671686524
2,CUT 4,8,8.0,11.0,0.02832478963596814,0.0,0.5526682614161958,0.0007135025155287162,0.026295107620815668,0.0,38.14976677809029
2,CUT 4,9,9.0,12.0,0.04041545916780794,0.0,2.0018592224832275,0.0010470721097207312,0.03765627963230432,0.0,40.32215441271021
2,CUT 4,10,10.0,13.0,0.02022885497649882,0.0,2.0018592224832275,0.0005102418391673186,0.018829824205565573,0.0,62.337992917927785
2,CUT 4,11,11.0,14.0,0.018259065253138973,0.0,2.8675797784746453,0.00044239022225835324,0.016935431614939826,0.0,45.57881173980425
2,CUT 4,12,12.0,15.0,0.010826395321630322,0.0,0.0,0.0002692134704910124,0.010034820890252918,0.0,36.16397878103629
2,CUT 4,13,13.0,16.0,0.030931772989930523,0.0,0.0,0.0008886327655960452,0.028713066046152473,0.0,82.04820232175035
2,CUT 4,14,14.0,17.0,0.04286774277798885,0.0,0.0,0.0012235536086771912,0.03973345771764898,0.0,46.07096640490738
2,CUT 4,15,15.0,18.0,0.06596495245028687,0.0,0.0,0.0017560172028846133,0.060147961669949866,0.0,16.98459909682037
2,CUT 4,16,16.0,19.0,0.09578995367727652,0.0,0.0,0.0023560297607005173,0.08705109524050962,0.0,28.805471599330218
2,CUT 4,17,17.0,20.0,0.12474810055235346,0.0,15.640500835435871,0.002625248313771588,0.11321005181425414,0.0,10.716475754480607
2,CUT 4,18,18.0,21.0,0.16324414639458645,0.0,7.1469687932844685,0.0029774120083018536,0.14770026054320046,0.0,30.932483892956107
2,CUT 4,19,19.0,22.0,0.0,0.0,4.764645862189646,0.0,0.0,0.0,36.54471380556181
2,CUT 4,20,20.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,9.193437319036612
2,CUT 4,21,21.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,16.591826534988474
2,CUT 4,22,22.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,11.522675911026813
2,CUT 4,23,23.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,23.44267387138176
2,CUT 4,24,24.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,37.118003546316025
2,CUT 4,25,25.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,18.61933975304029
2,CUT 4,26,26.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,24.594087081898163
2,CUT 4,27,27.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,24.483340935495683
2,CUT 4,28,28.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,26.486623841106663
2,CUT 4,29,29.0,32.0,0.003218559767784434,0.0,0.0,5.3818225712180654e-05,0.0030255299983779874,0.0,44.659987465740265
